Family Name,Word Class
джавадова,adjective
джебка,noun
джеріхова,adjective
джижевська,adjective
джогола,noun
джубаба,noun
джугля,noun
дикова,adjective
димка,noun
дишльовська,adjective
діда,noun
дімброва,adjective
доброхотова,adjective
долгозвяга,noun
долгопятова,adjective
должанова,adjective
дошна,noun
драгоєва,adjective
дрибуленда,noun
дріжчана,adjective
друганова,adjective
дубасова,adjective
дубікова,adjective
дубінкіна,adjective
дудінська,adjective
дудникова,adjective
дудова,adjective
дужка,noun
дулова,adjective
дунька,noun
дурава,noun
дурасова,adjective
душкова,adjective
дюбанова,adjective
євочка,noun
євсеєнкова,adjective
єгоренкова,adjective
єлєва,adjective
єлсукова,adjective
єремізіна,adjective
єрмалаєва,adjective
єрмачкова,adjective
єрхова,adjective
єсакова,adjective
єскіна,adjective
єськіна,adjective
єфросініна,adjective
жакоміна,adjective
жемга,noun
жесткова,adjective
живанова,adjective
живкова,adjective
живодьорова,adjective
жизневська,adjective
жмурова,adjective
жовтя,noun
журкіна,adjective
жутова,adjective
завирюха,noun
завіша,noun
загідуліна,adjective
загороднєва,adjective
задарожна,adjective
задра,noun
закабула,noun
закота,noun
замига,noun
западинська,adjective
затирка,noun
заугольнікова,adjective
захватова,adjective
захлюпана,adjective
звонова,adjective
згола,noun
згуря,noun
здзеба,noun
зекіна,adjective
землянухіна,adjective
зикунова,adjective
зіновєєва,adjective
змерега,noun
зорба,noun
зотікова,adjective
зюбрецька,adjective
зябкіна,adjective
ібатуліна,adjective
іванчура,noun
іванютіна,adjective
івачевська,adjective
ігнатієва,adjective
ігуменцева,adjective
ільінська,adjective
ілюша,noun
інютіна,adjective
іоніца,noun
іпполітова,adjective
кабанча,noun
каблова,adjective
каблука,noun
каблучка,noun
кавунова,adjective
кавурка,noun
каднічанська,adjective
казимова,adjective
казміна,adjective
кайрачка,noun
какуріна,adjective
калафатова,adjective
калачинська,adjective
каленикова,adjective
калинина,adjective
кальба,noun
камакіна,adjective
камардіна,adjective
кандзьоба,noun
канєва,adjective
канішева,adjective
капара,noun
каплунівська,adjective
карачковська,adjective
карачова,adjective
карзова,adjective
карпекіна,adjective
карталова,adjective
картунова,adjective
касараба,noun
касарда,noun
качалкова,adjective
качараба,noun
келямова,adjective
кемалова,adjective
кефа,noun
кирбаба,noun
кирюша,noun
кичигіна,adjective
кібалка,noun
кілочицька,adjective
кіншакова,adjective
кіона,noun
кіпибіда,noun
кірія,noun
кісточка,noun
клакова,adjective
клемонца,noun
климанова,adjective
климбовська,adjective
климишена,adjective
клімочкіна,adjective
клінова,adjective
кльоба,noun
клюкова,adjective
кляпка,noun
княжева,adjective
ковбінька,noun
ковбота,noun
ковшикова,adjective
когута,noun
кожаєва,adjective
козявкіна,adjective
кокоткіна,adjective
кокошкіна,adjective
колеса,noun
колісова,adjective
колова,adjective
комашка,noun
комбарова,adjective
кончакова,adjective
корешкова,adjective
коржанівська,adjective
коритова,adjective
корніловська,adjective
короєва,adjective
корюкова,adjective
коряковцева,adjective
косікова,adjective
косоногова,adjective
костантинова,adjective
костиркіна,adjective
костреба,noun
костромцова,adjective
кострубіна,adjective
